title,address,access,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
ＪＲ山手線 新大久保駅 8階建 築18年,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ中央線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩10分
","
築18年
8階建
","
											7階",12.9万円,10500円,-,12.9万円,ワンルーム,20.49m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											4階",7.9万円,9000円,7.9万円,7.9万円,ワンルーム,20.49m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											5階",11.5万円,10500円,-,11.5万円,ワンルーム,21.35m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											5階",12万円,10500円,-,12万円,ワンルーム,21.35m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											6階",12万円,10500円,-,12万円,ワンルーム,20.49m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											7階",12.1万円,10500円,-,12.1万円,ワンルーム,20.65m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											6階",12.5万円,10500円,-,12.5万円,ワンルーム,20.65m2
アルス・ヤマナガ,東京都新宿区百人町２,"
ＪＲ山手線/新大久保駅 歩2分
ＪＲ総武線/大久保駅 歩6分
西武新宿線/西武新宿駅 歩11分
","
築18年
8階建
","
											7階",12.9万円,10500円,-,12.9万円,ワンルーム,20.49m2
都営大江戸線 中井駅 5階建 築18年,東京都新宿区上落合２,"
都営大江戸線/中井駅 歩1分
東京メトロ東西線/落合駅 歩6分
西武新宿線/下落合駅 歩11分
","
築18年
5階建
","
											4階",10.8万円,5000円,10.8万円,-,1DK,29.4m2
都営大江戸線 中井駅 5階建 築18年,東京都新宿区上落合２,"
都営大江戸線/中井駅 歩1分
東京メトロ東西線/落合駅 歩6分
西武新宿線/下落合駅 歩11分
","
築18年
5階建
","
											4階",11万円,5000円,11万円,-,1DK,29.4m2
ライオンズガーデン四谷津の守坂,東京都新宿区四谷三栄町,"
ＪＲ中央線/四ツ谷駅 歩8分
東京メトロ丸ノ内線/四谷三丁目駅 歩6分
都営新宿線/曙橋駅 歩8分
","
築19年
地下1地上5階建
","
											2階",22.5万円,-,22.5万円,22.5万円,1LDK,55.7m2
ライオンズガーデン四谷津の守坂,東京都新宿区四谷三栄町,"
ＪＲ中央線/四ツ谷駅 歩8分
東京メトロ丸ノ内線/四谷三丁目駅 歩6分
都営新宿線/曙橋駅 歩8分
","
築19年
地下1地上5階建
","
											2階",22.5万円,10000円,22.5万円,22.5万円,1LDK,55.7m2
ＡＬＶＥＲ神楽坂,東京都新宿区矢来町,"
東京メトロ東西線/神楽坂駅 歩2分
都営大江戸線/牛込神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築2年
3階建
","
											2階",14万円,5000円,7万円,14万円,ワンルーム,32.54m2
クレイノマイネスハイム,東京都新宿区西落合４,"
西武池袋線/東長崎駅 歩9分
都営大江戸線/落合南長崎駅 歩11分

","
築4年
2階建
","
											1階",8.4万円,5000円,-,-,1K,22.34m2
クレイノマイネスハイム,東京都新宿区西落合４,"
西武池袋線/東長崎駅 歩9分
都営大江戸線/落合南長崎駅 歩11分

","
築4年
2階建
","
											1階",8.5万円,5000円,-,8.5万円,ワンルーム,23.3m2
クレイノマイネスハイム,東京都新宿区西落合４,"
西武池袋線/東長崎駅 歩9分
都営大江戸線/落合南長崎駅 歩11分

","
築4年
2階建
","
											1階",8.6万円,5000円,-,-,1K,22.34m2
クレイノマイネスハイム,東京都新宿区西落合４,"
西武池袋線/東長崎駅 歩9分
都営大江戸線/落合南長崎駅 歩11分

","
築4年
2階建
","
											1階",8.7万円,5000円,-,8.7万円,ワンルーム,23.3m2
都営大江戸線 西新宿五丁目駅 2階建 築24年,東京都新宿区西新宿５,"
都営大江戸線/西新宿五丁目駅 歩4分
都営大江戸線/中野坂上駅 歩10分
京王新線/新宿駅 歩18分
","
築24年
2階建
","
											2階",7.8万円,5000円,-,-,1K,22.95m2
くるみハウス,東京都新宿区西新宿５,"
都営大江戸線/西新宿五丁目駅 歩4分
東京メトロ丸ノ内線/中野坂上駅 歩10分
ＪＲ山手線/新宿駅 歩18分
","
築24年
2階建
","
											2階",7.8万円,5000円,-,-,1K,22.95m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											2階",11.8万円,12000円,-,-,1K,28.67m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											1階",11.8万円,12000円,-,-,1K,28.55m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											2階",12万円,12000円,-,-,1K,28.55m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											2階",12.2万円,12000円,-,-,1K,28.55m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											3階",12.2万円,12000円,-,-,1K,28.55m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											3階",13.2万円,12000円,-,-,1K,30.11m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											3階",15万円,12000円,-,-,1K,37.77m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											2階",15.8万円,12000円,-,-,1LDK,38.45m2
ＪＲ中央線 飯田橋駅 6階建 築19年,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩8分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築19年
6階建
","
											4階",22.3万円,12000円,-,-,1LDK,52.23m2
フェリスパッション,東京都新宿区中落合４,"
都営大江戸線/落合南長崎駅 歩7分
東京メトロ東西線/落合駅 歩10分
西武新宿線/中井駅 歩9分
","
築3年
2階建
","
											2階",6万円,3000円,-,-,ワンルーム,9.32m2
フェリスパッション,東京都新宿区中落合４,"
都営大江戸線/落合南長崎駅 歩7分
東京メトロ東西線/落合駅 歩10分
西武新宿線/中井駅 歩9分
","
築3年
2階建
","
											2階",6.1万円,3000円,-,-,ワンルーム,9.32m2
コンシェリア新宿ノースワン,東京都新宿区北新宿１,"
ＪＲ山手線/新大久保駅 歩8分
ＪＲ山手線/新宿駅 歩10分
ＪＲ中央線/大久保駅 歩4分
","
築15年
13階建
","
											3階",10.7万円,10500円,-,10.7万円,1K,20.88m2
西武新宿線 下落合駅 10階建 築20年,東京都新宿区下落合４,"
西武新宿線/下落合駅 歩2分
ＪＲ山手線/高田馬場駅 歩12分
ＪＲ山手線/目白駅 歩19分
","
築20年
10階建
","
											2階",6.5万円,10000円,-,-,1K,20m2
西武新宿線 下落合駅 10階建 築20年,東京都新宿区下落合４,"
西武新宿線/下落合駅 歩2分
ＪＲ山手線/高田馬場駅 歩12分
ＪＲ山手線/目白駅 歩19分
","
築20年
10階建
","
											2階",6.9万円,10000円,-,-,1K,20m2
西武新宿線 下落合駅 10階建 築20年,東京都新宿区下落合４,"
西武新宿線/下落合駅 歩2分
ＪＲ山手線/高田馬場駅 歩12分
ＪＲ山手線/目白駅 歩19分
","
築20年
10階建
","
											6階",7万円,10000円,-,7万円,1K,20.15m2
西武新宿線 下落合駅 10階建 築20年,東京都新宿区下落合４,"
西武新宿線/下落合駅 歩2分
ＪＲ山手線/高田馬場駅 歩12分
ＪＲ山手線/目白駅 歩19分
","
築20年
10階建
","
											9階",7.6万円,6000円,7.6万円,7.6万円,1K,20.15m2
西武新宿線 下落合駅 10階建 築20年,東京都新宿区下落合４,"
西武新宿線/下落合駅 歩2分
ＪＲ山手線/高田馬場駅 歩12分
ＪＲ山手線/目白駅 歩19分
","
築20年
10階建
","
											5階",7.85万円,6500円,7.85万円,-,1K,20.06m2
西武新宿線 下落合駅 10階建 築20年,東京都新宿区下落合４,"
西武新宿線/下落合駅 歩2分
ＪＲ山手線/高田馬場駅 歩12分
ＪＲ山手線/目白駅 歩19分
","
築20年
10階建
","
											7階",6.6万円,20000円,-,-,1K,20.15m2
都営大江戸線 西新宿五丁目駅 14階建 築19年,東京都新宿区西新宿４,"
都営大江戸線/西新宿五丁目駅 歩1分
都営大江戸線/都庁前駅 歩9分
東京メトロ丸ノ内線/西新宿駅 歩12分
","
築19年
14階建
","
											6階",8.15万円,8500円,-,-,1K,20.47m2
都営大江戸線 西新宿五丁目駅 14階建 築19年,東京都新宿区西新宿４,"
都営大江戸線/西新宿五丁目駅 歩1分
都営大江戸線/都庁前駅 歩9分
東京メトロ丸ノ内線/西新宿駅 歩12分
","
築19年
14階建
","
											5階",8.6万円,7000円,-,-,1K,22.68m2
都営大江戸線 西新宿五丁目駅 14階建 築19年,東京都新宿区西新宿４,"
都営大江戸線/西新宿五丁目駅 歩1分
都営大江戸線/都庁前駅 歩9分
東京メトロ丸ノ内線/西新宿駅 歩12分
","
築19年
14階建
","
											9階",8.6万円,9000円,8.6万円,8.6万円,1K,22.68m2
都営大江戸線 西新宿五丁目駅 14階建 築19年,東京都新宿区西新宿４,"
都営大江戸線/西新宿五丁目駅 歩1分
都営大江戸線/都庁前駅 歩9分
東京メトロ丸ノ内線/西新宿駅 歩12分
","
築19年
14階建
","
											3階",8.5万円,10000円,8.5万円,8.5万円,1K,22.68m2
都営大江戸線 西新宿五丁目駅 14階建 築19年,東京都新宿区西新宿４,"
都営大江戸線/西新宿五丁目駅 歩1分
都営大江戸線/都庁前駅 歩9分
東京メトロ丸ノ内線/西新宿駅 歩12分
","
築19年
14階建
","
											7階",12万円,10000円,12万円,12万円,1K,35.78m2
東京メトロ副都心線 東新宿駅 5階建 築4年,東京都新宿区大久保１,"
東京メトロ副都心線/東新宿駅 歩1分
東京メトロ丸ノ内線/新宿三丁目駅 歩8分
ＪＲ山手線/新宿駅 歩10分
","
築4年
5階建
","
											1階",16.4万円,10500円,-,16.4万円,1DK,25.41m2
東京メトロ副都心線 東新宿駅 5階建 築4年,東京都新宿区大久保１,"
東京メトロ副都心線/東新宿駅 歩1分
東京メトロ丸ノ内線/新宿三丁目駅 歩8分
ＪＲ山手線/新宿駅 歩10分
","
築4年
5階建
","
											4階",16.8万円,10500円,-,16.8万円,1DK,25.41m2
東京メトロ副都心線 東新宿駅 5階建 築4年,東京都新宿区大久保１,"
東京メトロ副都心線/東新宿駅 歩1分
東京メトロ丸ノ内線/新宿三丁目駅 歩8分
ＪＲ山手線/新宿駅 歩10分
","
築4年
5階建
","
											5階",17万円,10500円,-,17万円,1DK,25.41m2
東京メトロ副都心線 東新宿駅 5階建 築4年,東京都新宿区大久保１,"
東京メトロ副都心線/東新宿駅 歩1分
東京メトロ丸ノ内線/新宿三丁目駅 歩8分
ＪＲ山手線/新宿駅 歩10分
","
築4年
5階建
","
											5階",23.9万円,10500円,-,23.9万円,1LDK,40.42m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											3階",5.6万円,6000円,5.6万円,-,ワンルーム,16.53m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											5階",5.7万円,6000円,5.7万円,-,ワンルーム,16.53m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											5階",6.3万円,6000円,6.3万円,6.3万円,ワンルーム,16.53m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											5階",6.3万円,6000円,6.3万円,6.3万円,ワンルーム,16.53m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											6階",6.3万円,6000円,6.3万円,6.3万円,ワンルーム,16.53m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											6階",6.3万円,6000円,6.3万円,6.3万円,ワンルーム,16.53m2
ローヤルガーデン,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩12分
都営大江戸線/牛込柳町駅 歩14分
","
築28年
8階建
","
											6階",6.3万円,6000円,6.3万円,6.3万円,ワンルーム,16.53m2
都営大江戸線 落合南長崎駅 5階建 築12年,東京都新宿区西落合２,"
都営大江戸線/落合南長崎駅 歩9分
西武新宿線/新井薬師前駅 歩10分
西武池袋線/東長崎駅 歩19分
","
築12年
5階建
","
											2階",7.95万円,6500円,7.95万円,7.95万円,1K,21.17m2
都営大江戸線 落合南長崎駅 5階建 築12年,東京都新宿区西落合２,"
都営大江戸線/落合南長崎駅 歩9分
西武新宿線/新井薬師前駅 歩10分
西武池袋線/東長崎駅 歩19分
","
築12年
5階建
","
											4階",7.95万円,10000円,7.95万円,7.95万円,1K,23.47m2
東京メトロ東西線 早稲田駅 3階建 築7年,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩7分
都営大江戸線/牛込柳町駅 歩15分
東京メトロ副都心線/西早稲田駅 歩20分
","
築7年
3階建
","
											3階",5.8万円,3000円,5.8万円,5.8万円,ワンルーム,9.22m2
ガラステーション四谷三丁目,東京都新宿区舟町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩1分
都営新宿線/曙橋駅 歩6分
東京メトロ南北線/四ツ谷駅 歩11分
","
築19年
14階建
","
											3階",9.2万円,9000円,9.2万円,18.4万円,1K,21.31m2
ガラステーション四谷三丁目,東京都新宿区舟町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩1分
都営新宿線/曙橋駅 歩6分
東京メトロ南北線/四ツ谷駅 歩11分
","
築19年
14階建
","
											3階",9.2万円,9000円,9.2万円,18.4万円,1K,21.31m2
ガラステーション四谷三丁目,東京都新宿区舟町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩1分
都営新宿線/曙橋駅 歩6分
東京メトロ南北線/四ツ谷駅 歩11分
","
築19年
14階建
","
											11階",9.5万円,8000円,9.5万円,9.5万円,1K,22.26m2
ガラステーション四谷三丁目,東京都新宿区舟町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩1分
都営新宿線/曙橋駅 歩6分
東京メトロ南北線/四ツ谷駅 歩11分
","
築19年
14階建
","
											11階",9.5万円,8000円,9.5万円,9.5万円,1K,22.26m2
ガラステーション四谷三丁目,東京都新宿区舟町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩1分
都営新宿線/曙橋駅 歩6分
東京メトロ南北線/四ツ谷駅 歩11分
","
築19年
14階建
","
											11階",9.5万円,8000円,9.5万円,19万円,1K,22.26m2
ガラステーション四谷三丁目,東京都新宿区舟町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩1分
都営新宿線/曙橋駅 歩6分
東京メトロ南北線/四ツ谷駅 歩11分
","
築19年
14階建
","
											8階",9.6万円,9000円,-,9.6万円,1K,22.59m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",5.9万円,5000円,-,-,ワンルーム,13.67m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",6.2万円,5000円,-,-,ワンルーム,14.51m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",6.2万円,5000円,-,-,ワンルーム,14.51m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",6.3万円,5000円,-,-,ワンルーム,14.51m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",6.5万円,5000円,-,-,ワンルーム,14.51m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",6.5万円,5000円,-,-,ワンルーム,14.51m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											1階",6.6万円,5000円,-,-,ワンルーム,14.51m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											2階",7.1万円,5000円,-,-,ワンルーム,17.54m2
ディアコート神楽坂,東京都新宿区南榎町,"
東京メトロ東西線/神楽坂駅 歩8分
都営大江戸線/牛込柳町駅 歩8分
東京メトロ東西線/早稲田駅 歩10分
","
築4年
2階建
","
											2階",7.4万円,5000円,-,-,ワンルーム,17.54m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											3階",10.2万円,8000円,10.2万円,-,1K,24.08m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											3階",10.2万円,8000円,10.2万円,10.2万円,1K,24.08m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											6階",10.2万円,8000円,10.2万円,-,1K,24.08m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											10階",10.5万円,8000円,10.5万円,10.5万円,1K,24.08m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											9階",10.5万円,8000円,10.5万円,10.5万円,1K,24.08m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											9階",10.5万円,8000円,10.5万円,10.5万円,1K,24.08m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											9階",10.5万円,8000円,10.5万円,-,1K,22.52m2
アムス四谷三丁目,東京都新宿区愛住町,"
東京メトロ丸ノ内線/四谷三丁目駅 歩2分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/新宿御苑前駅 歩12分
","
築19年
14階建
","
											3階",12.1万円,8000円,12.1万円,-,ワンルーム,32.3m2
ヒルズ三栄町,東京都新宿区四谷三栄町,"
ＪＲ総武線/四ツ谷駅 歩8分
都営新宿線/曙橋駅 歩9分
東京メトロ丸ノ内線/四谷三丁目駅 歩10分
","
築29年
3階建
","
											1階",13.9万円,6000円,13.9万円,13.9万円,1LDK,48.28m2
サンライズマンション,東京都新宿区北新宿２,"
東京メトロ丸ノ内線/西新宿駅 歩10分
東京メトロ丸ノ内線/中野坂上駅 歩10分
ＪＲ中央線/大久保駅 歩13分
","
築27年
4階建
","
											3階",12.3万円,-,12.3万円,12.3万円,2DK,40.59m2
サンライズマンション,東京都新宿区北新宿２,"
東京メトロ丸ノ内線/西新宿駅 歩10分
東京メトロ丸ノ内線/中野坂上駅 歩10分
ＪＲ中央線/大久保駅 歩13分
","
築27年
4階建
","
											2階",14.5万円,-,14.5万円,14.5万円,2DK,48.46m2
サンライズマンション,東京都新宿区北新宿２,"
東京メトロ丸ノ内線/西新宿駅 歩10分
東京メトロ丸ノ内線/中野坂上駅 歩10分
ＪＲ中央線/大久保駅 歩13分
","
築27年
4階建
","
											3階",15.5万円,-,15.5万円,15.5万円,2DK,48.46m2
アーバンプレイス落合ＸＶ,東京都新宿区上落合２,"
東京メトロ東西線/落合駅 歩2分
都営大江戸線/中井駅 歩6分
ＪＲ中央線/東中野駅 歩9分
","
築2年
2階建
","
											2階",6.6万円,4000円,6.6万円,-,ワンルーム,10.71m2
プライムアーバン早稲田,東京都新宿区早稲田鶴巻町,"
東京メトロ有楽町線/江戸川橋駅 歩6分
東京メトロ東西線/早稲田駅 歩10分
都電荒川線/早稲田駅 歩10分
","
築19年
12階建
","
											8階",8.6万円,8000円,8.6万円,-,1K,22.72m2
プライムアーバン早稲田,東京都新宿区早稲田鶴巻町,"
東京メトロ有楽町線/江戸川橋駅 歩6分
東京メトロ東西線/早稲田駅 歩10分
都電荒川線/早稲田駅 歩10分
","
築19年
12階建
","
											9階",8.7万円,8000円,8.7万円,-,1K,22.72m2
新宿6丁目築浅M,東京都新宿区新宿６,"
東京メトロ丸ノ内線/新宿御苑前駅 歩8分
東京メトロ丸ノ内線/新宿三丁目駅 歩8分
都営大江戸線/若松河田駅 歩13分
","
築2年
地下1地上5階建
","
											2階",10.4万円,6000円,-,-,ワンルーム,19.08m2
フェニックス下落合,東京都新宿区上落合２,"
西武新宿線/下落合駅 歩5分
都営大江戸線/中井駅 歩5分
東京メトロ東西線/落合駅 歩10分
","
築23年
8階建
","
											5階",7万円,6000円,7万円,7万円,1K,20.07m2
フェニックス下落合,東京都新宿区上落合２,"
西武新宿線/下落合駅 歩5分
都営大江戸線/中井駅 歩5分
東京メトロ東西線/落合駅 歩10分
","
築23年
8階建
","
											7階",7.1万円,7000円,-,-,1K,20.07m2
フェニックス下落合,東京都新宿区上落合２,"
西武新宿線/下落合駅 歩5分
都営大江戸線/中井駅 歩5分
東京メトロ東西線/落合駅 歩10分
","
築23年
8階建
","
											6階",7万円,10000円,-,7万円,1K,20.07m2
都営大江戸線 東中野駅 5階建 築7年,東京都新宿区北新宿４,"
都営大江戸線/東中野駅 歩9分
東京メトロ東西線/落合駅 歩10分
ＪＲ中央線/大久保駅 歩13分
","
築7年
5階建
","
											1階",7.5万円,7000円,7.5万円,-,1K,18.27m2
都営大江戸線 東中野駅 5階建 築7年,東京都新宿区北新宿４,"
都営大江戸線/東中野駅 歩9分
東京メトロ東西線/落合駅 歩10分
ＪＲ中央線/大久保駅 歩13分
","
築7年
5階建
","
											4階",12万円,7000円,12万円,-,1DK,33.35m2
ＪＲ山手線 高田馬場駅 2階建 築13年,東京都新宿区高田馬場３,"
ＪＲ山手線/高田馬場駅 歩10分
西武新宿線/下落合駅 歩7分
東京メトロ東西線/落合駅 歩15分
","
築13年
2階建
","
											1階",5.9万円,3000円,-,-,ワンルーム,9.29m2
ＪＲ山手線 高田馬場駅 2階建 築13年,東京都新宿区高田馬場３,"
ＪＲ山手線/高田馬場駅 歩10分
西武新宿線/下落合駅 歩7分
東京メトロ東西線/落合駅 歩15分
","
築13年
2階建
","
											2階",6.6万円,3000円,-,-,ワンルーム,9.28m2
グレースベガ,東京都新宿区高田馬場３,"
ＪＲ山手線/高田馬場駅 歩10分
西武新宿線/下落合駅 歩7分
東京メトロ東西線/落合駅 歩15分
","
築13年
2階建
","
											1階",5.9万円,3000円,-,-,ワンルーム,9.29m2
グレースベガ,東京都新宿区高田馬場３,"
ＪＲ山手線/高田馬場駅 歩10分
西武新宿線/下落合駅 歩7分
東京メトロ東西線/落合駅 歩15分
","
築13年
2階建
","
											2階",6.6万円,3000円,-,-,ワンルーム,9.28m2
ステージファースト西早稲田,東京都新宿区西早稲田１,"
東京メトロ東西線/早稲田駅 歩11分
東京メトロ副都心線/雑司が谷駅 歩11分
都電荒川線/早稲田駅 歩3分
","
築18年
11階建
","
											9階",7.8万円,5000円,7.8万円,7.8万円,1K,21.66m2
新宿ユニオンビル,東京都新宿区富久町,"
東京メトロ丸ノ内線/新宿御苑前駅 歩7分
都営新宿線/新宿三丁目駅 歩9分
東京メトロ副都心線/東新宿駅 歩16分
","
築50年
9階建
","
											5階",11.5万円,-,11.5万円,11.5万円,1LDK,33m2
